Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-190371,"FGFR3b ligand binding and activation",1,10,7.11288142826659E-4,0.1788889528130242,0.1788889528130242,2,2,1.6688918558077436E-4,9606,Homo sapiens,"FGFR3","","R-HSA-190385;R-HSA-190263"
R-HSA-5666185,"RHO GTPases Activate Rhotekin and Rhophilins",1,10,7.11288142826659E-4,0.1788889528130242,0.1788889528130242,5,6,5.006675567423231E-4,9606,Homo sapiens,"RHOA","","R-HSA-5666197;R-HSA-5666178;R-HSA-5667008;R-HSA-5667052;R-HSA-5666216"
R-HSA-2562578,"TRIF-mediated programmed cell death",1,10,7.11288142826659E-4,0.1788889528130242,0.1788889528130242,2,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8","","R-HSA-2562564;R-HSA-2562541"
R-HSA-139915,"Activation of PUMA and translocation to mitochondria",1,10,7.11288142826659E-4,0.1788889528130242,0.1788889528130242,2,5,4.1722296395193593E-4,9606,Homo sapiens,"TP53","","R-HSA-139913;R-HSA-4331340"
R-HSA-2892245,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1,10,7.11288142826659E-4,0.1788889528130242,0.1788889528130242,1,7,5.841121495327102E-4,9606,Homo sapiens,"DKK1","","R-HSA-2972977"
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",2,39,0.0027740237570239704,0.1797831979829122,0.1797831979829122,3,9,7.510013351134847E-4,9606,Homo sapiens,"MDM2;PRKCA;PRKACA","","R-HSA-416320;R-HSA-421007;R-HSA-416639"
R-HSA-1855204,"Synthesis of IP3 and IP4 in the cytosol",2,39,0.0027740237570239704,0.1797831979829122,0.1797831979829122,2,12,0.0010013351134846463,9606,Homo sapiens,"PTEN;PLCG1","","R-HSA-1855221;R-HSA-1855205"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",4,113,0.008037556013941247,0.18524195813304745,0.18524195813304745,3,14,0.0011682242990654205,9606,Homo sapiens,"GSK3B;GSK3A;MAPKAPK2;MAPK1;MAPK3","","R-HSA-3371435;R-HSA-3371531;R-HSA-4793911"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",6,194,0.013798989970837186,0.18652899014011526,0.18652899014011526,4,43,0.003588117489986649,9606,Homo sapiens,"CDC42;RAC1;PRKACA;JAK2;TP53","","R-HSA-1011598;R-HSA-992696;R-HSA-997237;R-HSA-992708"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",2,40,0.002845152571306636,0.18683080871958735,0.18683080871958735,1,2,1.6688918558077436E-4,9606,Homo sapiens,"STAT3;TP53","","R-HSA-390470"
R-HSA-163359,"Glucagon signaling in metabolic regulation",2,40,0.002845152571306636,0.18683080871958735,0.18683080871958735,1,6,5.006675567423231E-4,9606,Homo sapiens,"PRKACA","","R-HSA-111925"
R-HSA-8856825,"Cargo recognition for clathrin-mediated endocytosis",4,115,0.00817981364250658,0.19312928963452736,0.19312928963452736,3,14,0.0011682242990654205,9606,Homo sapiens,"FZD4;DVL2;GRB2;EGFR","","R-HSA-8866279;R-HSA-8866269;R-HSA-8866283"
R-HSA-193634,"Axonal growth inhibition (RHOA activation)",1,11,7.82416957109325E-4,0.1949205636912945,0.1949205636912945,3,6,5.006675567423231E-4,9606,Homo sapiens,"RHOA","","R-HSA-9012761;R-HSA-193696;R-HSA-194518"
R-HSA-8939246,"RUNX1 regulates transcription of genes involved in differentiation of myeloid cells",1,11,7.82416957109325E-4,0.1949205636912945,0.1949205636912945,3,7,5.841121495327102E-4,9606,Homo sapiens,"CREBBP","","R-HSA-8938251;R-HSA-8938228;R-HSA-8938231"
R-HSA-8849469,"PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1",1,11,7.82416957109325E-4,0.1949205636912945,0.1949205636912945,2,8,6.675567423230974E-4,9606,Homo sapiens,"AKT1","","R-HSA-8848758;R-HSA-8848751"
R-HSA-5619507,"Activation of HOX genes during differentiation",4,116,0.008250942456789246,0.19711208290254645,0.19711208290254645,13,43,0.003588117489986649,9606,Homo sapiens,"JUN;CREBBP;RAC3;EP300","","R-HSA-5617877;R-HSA-5617431;R-HSA-5617874;R-HSA-5617661;R-HSA-5617471;R-HSA-5617862;R-HSA-5617859;R-HSA-5617452;R-HSA-5693644;R-HSA-5617454;R-HSA-5617896;R-HSA-5617672;R-HSA-5617867"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",4,116,0.008250942456789246,0.19711208290254645,0.19711208290254645,13,43,0.003588117489986649,9606,Homo sapiens,"JUN;CREBBP;RAC3;EP300","","R-HSA-5617877;R-HSA-5617431;R-HSA-5617874;R-HSA-5617661;R-HSA-5617471;R-HSA-5617862;R-HSA-5617859;R-HSA-5617452;R-HSA-5693644;R-HSA-5617454;R-HSA-5617896;R-HSA-5617672;R-HSA-5617867"
R-HSA-392518,"Signal amplification",2,42,0.002987410199871968,0.20103606662187,0.20103606662187,3,18,0.0015020026702269693,9606,Homo sapiens,"SRC;MAPK14","","R-HSA-418662;R-HSA-428961;R-HSA-428941"
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",3,79,0.005619176328330607,0.20514614034785728,0.20514614034785728,5,15,0.0012516688918558078,9606,Homo sapiens,"AKT2;AKT1;RAC1","","R-HSA-2316352;R-HSA-5260201;R-HSA-1458463;R-HSA-1449597;R-HSA-1445144"
R-HSA-3232142,"SUMOylation of ubiquitinylation proteins",2,43,0.003058539014154634,0.2081855641398388,0.2081855641398388,2,3,2.5033377837116157E-4,9606,Homo sapiens,"MDM2;PIAS1","","R-HSA-5228523;R-HSA-3000434"
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",2,43,0.003058539014154634,0.2081855641398388,0.2081855641398388,1,7,5.841121495327102E-4,9606,Homo sapiens,"TCF7L2;CTNNB1","","R-HSA-381799"
R-HSA-193697,"p75NTR regulates axonogenesis",1,12,8.535457713919909E-4,0.21064027670148755,0.21064027670148755,5,8,6.675567423230974E-4,9606,Homo sapiens,"RHOA","","R-HSA-9012761;R-HSA-193696;R-HSA-194518;R-HSA-193668;R-HSA-193646"
R-HSA-170984,"ARMS-mediated activation",1,12,8.535457713919909E-4,0.21064027670148755,0.21064027670148755,2,6,5.006675567423231E-4,9606,Homo sapiens,"BRAF","","R-HSA-9612980;R-HSA-169901"
R-HSA-428542,"Regulation of commissural axon pathfinding by SLIT and ROBO",1,12,8.535457713919909E-4,0.21064027670148755,0.21064027670148755,1,5,4.1722296395193593E-4,9606,Homo sapiens,"SRC","","R-HSA-9011241"
R-HSA-9619229,"Activation of RAC1 downstream of NMDARs",1,12,8.535457713919909E-4,0.21064027670148755,0.21064027670148755,1,6,5.006675567423231E-4,9606,Homo sapiens,"RAC1","","R-HSA-9619803"
R-HSA-1852241,"Organelle biogenesis and maintenance",9,335,0.02382815278469308,0.21842425296314638,0.21842425296314638,14,86,0.007176234979973298,9606,Homo sapiens,"ATF2;CREBBP;PLK1;CYCS;CSNK1D;CSNK1E;PRKACA;MAPK14","","R-HSA-5626228;R-HSA-5626227;R-HSA-2466370;R-HSA-5626681;R-HSA-5617816;R-HSA-5638009;R-HSA-5688294;R-HSA-1592233;R-HSA-1592238;R-HSA-1368140;R-HSA-5626220;R-HSA-5626223;R-HSA-5626699;R-HSA-1592231"
R-HSA-350054,"Notch-HLH transcription pathway",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,1,1,8.344459279038718E-5,9606,Homo sapiens,"CREBBP","","R-HSA-212356"
R-HSA-2151209,"Activation of PPARGC1A (PGC-1alpha) by phosphorylation",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,1,2,1.6688918558077436E-4,9606,Homo sapiens,"MAPK14","","R-HSA-1592233"
R-HSA-428359,"Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,1,3,2.5033377837116157E-4,9606,Homo sapiens,"MYC","","R-HSA-428296"
R-HSA-140342,"Apoptosis induced DNA fragmentation",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,3,12,0.0010013351134846463,9606,Homo sapiens,"CASP3","","R-HSA-211219;R-HSA-211186;R-HSA-211190"
R-HSA-211227,"Activation of DNA fragmentation factor",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,3,12,0.0010013351134846463,9606,Homo sapiens,"CASP3","","R-HSA-211219;R-HSA-211186;R-HSA-211190"
R-HSA-8934903,"Receptor Mediated Mitophagy",1,13,9.246745856746568E-4,0.22605413831397358,0.22605413831397358,1,7,5.841121495327102E-4,9606,Homo sapiens,"SRC","","R-HSA-8948143"
R-HSA-3371568,"Attenuation phase",2,47,0.003343054271285298,0.23700753178294276,0.23700753178294276,1,5,4.1722296395193593E-4,9606,Homo sapiens,"CREBBP;EP300","","R-HSA-3371554"
R-HSA-400508,"Incretin synthesis, secretion, and inactivation",2,47,0.003343054271285298,0.23700753178294276,0.23700753178294276,1,14,0.0011682242990654205,9606,Homo sapiens,"TCF7L2;CTNNB1","","R-HSA-381799"
R-HSA-5638302,"Signaling by Overexpressed Wild-Type EGFR in Cancer",1,14,9.958033999573227E-4,0.24116807819979513,0.24116807819979513,2,2,1.6688918558077436E-4,9606,Homo sapiens,"EGFR","","R-HSA-1248677;R-HSA-1225978"
R-HSA-5638303,"Inhibition of Signaling by Overexpressed EGFR",1,14,9.958033999573227E-4,0.24116807819979513,0.24116807819979513,2,2,1.6688918558077436E-4,9606,Homo sapiens,"EGFR","","R-HSA-1248677;R-HSA-1225978"
R-HSA-5357786,"TNFR1-induced proapoptotic signaling",1,14,9.958033999573227E-4,0.24116807819979513,0.24116807819979513,1,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8","","R-HSA-75240"
R-HSA-2029485,"Role of phospholipids in phagocytosis",4,129,0.009175617042463903,0.25090416708265484,0.25090416708265484,7,12,0.0010013351134846463,9606,Homo sapiens,"SYK;PIK3CA;PRKCD;PLCG1","","R-HSA-167686;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-198314;R-HSA-2029268"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",2,49,0.0034853118998506294,0.2515040229785537,0.2515040229785537,3,11,9.17890520694259E-4,9606,Homo sapiens,"PRKACA","","R-HSA-381713;R-HSA-381644;R-HSA-381707"
R-HSA-8854214,"TBC/RABGAPs",2,49,0.0034853118998506294,0.2515040229785537,0.2515040229785537,1,14,0.0011682242990654205,9606,Homo sapiens,"TSC2;TSC1","","R-HSA-8854302"
R-HSA-190373,"FGFR1c ligand binding and activation",1,15,0.0010669322142399886,0.25598791147898703,0.25598791147898703,2,3,2.5033377837116157E-4,9606,Homo sapiens,"FGFR1","","R-HSA-190256;R-HSA-190429"
R-HSA-174143,"APC/C-mediated degradation of cell cycle proteins",3,90,0.006401593285439932,0.2620288257129597,0.2620288257129597,9,38,0.003170894526034713,9606,Homo sapiens,"PLK1;BTRC;SKP2","","R-HSA-174195;R-HSA-174209;R-HSA-174119;R-HSA-174203;R-HSA-174088;R-HSA-174105;R-HSA-174174;R-HSA-174159;R-HSA-188191"
R-HSA-453276,"Regulation of mitotic cell cycle",3,90,0.006401593285439932,0.2620288257129597,0.2620288257129597,9,38,0.003170894526034713,9606,Homo sapiens,"PLK1;BTRC;SKP2","","R-HSA-174195;R-HSA-174209;R-HSA-174119;R-HSA-174203;R-HSA-174088;R-HSA-174105;R-HSA-174174;R-HSA-174159;R-HSA-188191"
R-HSA-68884,"Mitotic Telophase/Cytokinesis",1,16,0.0011380610285226546,0.27051934092539764,0.27051934092539764,3,5,4.1722296395193593E-4,9606,Homo sapiens,"PLK1","","R-HSA-156723;R-HSA-156673;R-HSA-156682"
R-HSA-418890,"Role of second messengers in netrin-1 signaling",1,16,0.0011380610285226546,0.27051934092539764,0.27051934092539764,2,4,3.337783711615487E-4,9606,Homo sapiens,"PLCG1","","R-HSA-593690;R-HSA-622382"
R-HSA-2197563,"NOTCH2 intracellular domain regulates transcription",1,16,0.0011380610285226546,0.27051934092539764,0.27051934092539764,2,9,7.510013351134847E-4,9606,Homo sapiens,"EP300","","R-HSA-2976551;R-HSA-2976563"
R-HSA-9005891,"Loss of function of MECP2 in Rett syndrome",1,16,0.0011380610285226546,0.27051934092539764,0.27051934092539764,1,5,4.1722296395193593E-4,9606,Homo sapiens,"PRKACA","","R-HSA-9005561"
R-HSA-9005895,"Pervasive developmental disorders",1,16,0.0011380610285226546,0.27051934092539764,0.27051934092539764,1,5,4.1722296395193593E-4,9606,Homo sapiens,"PRKACA","","R-HSA-9005561"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",2,52,0.003698698342698627,0.27328410420506966,0.27328410420506966,3,15,0.0012516688918558078,9606,Homo sapiens,"PRKACA","","R-HSA-111925;R-HSA-8951727;R-HSA-432232"
R-HSA-68875,"Mitotic Prophase",4,135,0.009602389928159897,0.2767165414706123,0.2767165414706123,10,34,0.0028371161548731644,9606,Homo sapiens,"PLK1;MAPK1;PRKCA;PRKACA;MAPK3","","R-HSA-2172194;R-HSA-2314566;R-HSA-5229194;R-HSA-2294580;R-HSA-5223304;R-HSA-2422927;R-HSA-2294574;R-HSA-2294590;R-HSA-2214351;R-HSA-2984226"
R-HSA-3214858,"RMTs methylate histone arginines",2,53,0.0037698271569812933,0.28054200861918077,0.28054200861918077,7,22,0.001835781041388518,9606,Homo sapiens,"CCND1;JAK2","","R-HSA-3215426;R-HSA-5216234;R-HSA-5205799;R-HSA-3215385;R-HSA-5205861;R-HSA-5661117;R-HSA-3215391"
R-HSA-446728,"Cell junction organization",3,94,0.006686108542570596,0.2832193054346317,0.2832193054346317,4,37,0.003087449933244326,9606,Homo sapiens,"PARD6A;ILK;CTNNB1","","R-HSA-446391;R-HSA-432897;R-HSA-419981;R-HSA-419002"
R-HSA-8876198,"RAB GEFs exchange GTP for GDP on RABs",3,94,0.006686108542570596,0.2832193054346317,0.2832193054346317,1,21,0.0017523364485981308,9606,Homo sapiens,"AKT2;AKT3;AKT1","","R-HSA-8933446"
R-HSA-190322,"FGFR4 ligand binding and activation",1,17,0.0012091898428053204,0.28476795912957087,0.28476795912957087,4,4,3.337783711615487E-4,9606,Homo sapiens,"FGFR4","","R-HSA-1307955;R-HSA-190326;R-HSA-1307963;R-HSA-190265"
R-HSA-2559584,"Formation of Senescence-Associated Heterochromatin Foci (SAHF)",1,17,0.0012091898428053204,0.28476795912957087,0.28476795912957087,1,2,1.6688918558077436E-4,9606,Homo sapiens,"TP53","","R-HSA-4647594"
R-HSA-69229,"Ubiquitin-dependent degradation of Cyclin D1",2,54,0.003840955971263959,0.28779436013676607,0.28779436013676607,5,5,4.1722296395193593E-4,9606,Homo sapiens,"GSK3B;GSK3A;CCND1","","R-HSA-75825;R-HSA-75824;R-HSA-75820;R-HSA-75823;R-HSA-75822"
R-HSA-75815,"Ubiquitin-dependent degradation of Cyclin D",2,54,0.003840955971263959,0.28779436013676607,0.28779436013676607,5,5,4.1722296395193593E-4,9606,Homo sapiens,"GSK3B;GSK3A;CCND1","","R-HSA-75825;R-HSA-75824;R-HSA-75820;R-HSA-75823;R-HSA-75822"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",3,95,0.0067572373568532615,0.28854198993436275,0.28854198993436275,24,26,0.0021695594125500667,9606,Homo sapiens,"MDM2;MAPK14;TP53","","R-HSA-6805479;R-HSA-6799431;R-HSA-6805126;R-HSA-6798374;R-HSA-3222128;R-HSA-6798373;R-HSA-6805285;R-HSA-3215251;R-HSA-6799332;R-HSA-6805059;R-HSA-6805122;R-HSA-3222006;R-HSA-6805103;R-HSA-6799246;R-HSA-6805035;R-HSA-6805399;R-HSA-6805109;R-HSA-69685;R-HSA-3222020;R-HSA-6799409;R-HSA-3239014;R-HSA-6805470;R-HSA-6805276;R-HSA-5693609"
R-HSA-6803211,"TP53 Regulates Transcription of Death Receptors and Ligands",1,18,0.0012803186570879864,0.29873925061990947,0.29873925061990947,6,7,5.841121495327102E-4,9606,Homo sapiens,"TP53","","R-HSA-6799815;R-HSA-5633414;R-HSA-5633441;R-HSA-6800001;R-HSA-6800044;R-HSA-6800042"
R-HSA-190372,"FGFR3c ligand binding and activation",1,18,0.0012803186570879864,0.29873925061990947,0.29873925061990947,2,4,3.337783711615487E-4,9606,Homo sapiens,"FGFR3","","R-HSA-190388;R-HSA-190261"
R-HSA-399956,"CRMPs in Sema3A signaling",1,18,0.0012803186570879864,0.29873925061990947,0.29873925061990947,1,5,4.1722296395193593E-4,9606,Homo sapiens,"GSK3B;GSK3A","","R-HSA-399951"
R-HSA-4641257,"Degradation of AXIN",2,57,0.004054342414111956,0.30949321738867663,0.30949321738867663,8,8,6.675567423230974E-4,9606,Homo sapiens,"SMURF2;AXIN1","","R-HSA-4641134;R-HSA-3640862;R-HSA-3640861;R-HSA-3640844;R-HSA-3640858;R-HSA-3640874;R-HSA-4641256;R-HSA-4641129"
R-HSA-399955,"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion",1,19,0.0013514474713706523,0.31243859394315576,0.31243859394315576,4,8,6.675567423230974E-4,9606,Homo sapiens,"RAC1","","R-HSA-399941;R-HSA-399938;R-HSA-399935;R-HSA-399928"
R-HSA-176412,"Phosphorylation of the APC/C",1,19,0.0013514474713706523,0.31243859394315576,0.31243859394315576,1,2,1.6688918558077436E-4,9606,Homo sapiens,"PLK1","","R-HSA-174119"
R-HSA-399997,"Acetylcholine regulates insulin secretion",1,19,0.0013514474713706523,0.31243859394315576,0.31243859394315576,2,7,5.841121495327102E-4,9606,Homo sapiens,"PRKCA;PRKACA","","R-HSA-400015;R-HSA-399978"
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1,19,0.0013514474713706523,0.31243859394315576,0.31243859394315576,1,4,3.337783711615487E-4,9606,Homo sapiens,"MAPKAPK2","","R-HSA-450463"
R-HSA-446353,"Cell-extracellular matrix interactions",1,19,0.0013514474713706523,0.31243859394315576,0.31243859394315576,2,10,8.344459279038719E-4,9606,Homo sapiens,"ILK","","R-HSA-446391;R-HSA-432897"
R-HSA-1474244,"Extracellular matrix organization",8,329,0.023401379898997085,0.3237305591856099,0.3237305591856099,59,318,0.026535380507343123,9606,Homo sapiens,"TGFB1;MMP7;MMP2;CASP3;KDR;PRKCA;PRKACA;MMP9","","R-HSA-8940554;R-HSA-4086205;R-HSA-1604763;R-HSA-1474197;R-HSA-1564179;R-HSA-3791295;R-HSA-1604368;R-HSA-1604752;R-HSA-1602454;R-HSA-1564184;R-HSA-1604360;R-HSA-1566981;R-HSA-1564164;R-HSA-1566979;R-HSA-3791149;R-HSA-8940561;R-HSA-2395320;R-HSA-1604359;R-HSA-1454781;R-HSA-1592371;R-HSA-1592362;R-HSA-1454757;R-HSA-1474213;R-HSA-2484882;R-HSA-2168982;R-HSA-2485148;R-HSA-2395364;R-HSA-1564117;R-HSA-2750187;R-HSA-1564112;R-HSA-1604690;R-HSA-3827958;R-HSA-2534248;R-HSA-1592278;R-HSA-1564120;R-HSA-1454791;R-HSA-2534260;R-HSA-1592270;R-HSA-8943959;R-HSA-1592314;R-HSA-1604731;R-HSA-2395328;R-HSA-1566962;R-HSA-1604350;R-HSA-4088281;R-HSA-1604722;R-HSA-1592436;R-HSA-1454843;R-HSA-2327886;R-HSA-2731078;R-HSA-1454822;R-HSA-1604712;R-HSA-1592297;R-HSA-2213200;R-HSA-2514772;R-HSA-2533970;R-HSA-1564143;R-HSA-1564142;R-HSA-2168923"
R-HSA-69541,"Stabilization of p53",2,59,0.004196600042677289,0.3238874514582022,0.3238874514582022,11,15,0.0012516688918558078,9606,Homo sapiens,"MDM2;TP53","","R-HSA-5633460;R-HSA-6804741;R-HSA-6793685;R-HSA-6804724;R-HSA-69685;R-HSA-349426;R-HSA-264435;R-HSA-6804879;R-HSA-349455;R-HSA-6804955;R-HSA-5693609"
R-HSA-6803207,"TP53 Regulates Transcription of Caspase Activators and Caspases",1,20,0.001422576285653318,0.3258712637051734,0.3258712637051734,12,17,0.0014185580774365822,9606,Homo sapiens,"TP53","","R-HSA-6801415;R-HSA-6800279;R-HSA-6791349;R-HSA-6791348;R-HSA-6798082;R-HSA-6798081;R-HSA-6798129;R-HSA-6798126;R-HSA-6800396;R-HSA-6801355;R-HSA-6798139;R-HSA-6798138"
R-HSA-5635838,"Activation of SMO",1,20,0.001422576285653318,0.3258712637051734,0.3258712637051734,5,9,7.510013351134847E-4,9606,Homo sapiens,"CSNK1A1","","R-HSA-5632672;R-HSA-5633040;R-HSA-5632674;R-HSA-5632671;R-HSA-5632670"
R-HSA-6804116,"TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest",1,20,0.001422576285653318,0.3258712637051734,0.3258712637051734,8,17,0.0014185580774365822,9606,Homo sapiens,"TP53","","R-HSA-6791363;R-HSA-6798304;R-HSA-6803391;R-HSA-6803388;R-HSA-6791387;R-HSA-6798299;R-HSA-6803801;R-HSA-6803400"
R-HSA-936964,"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon",1,20,0.001422576285653318,0.3258712637051734,0.3258712637051734,1,9,7.510013351134847E-4,9606,Homo sapiens,"PTPN11","","R-HSA-166271"
R-HSA-422356,"Regulation of insulin secretion",3,104,0.007397396685397254,0.33665332436243367,0.33665332436243367,6,37,0.003087449933244326,9606,Homo sapiens,"PRKCA;PRKACA","","R-HSA-381713;R-HSA-265682;R-HSA-381644;R-HSA-400015;R-HSA-399978;R-HSA-381707"
R-HSA-1474290,"Collagen formation",3,104,0.007397396685397254,0.33665332436243367,0.33665332436243367,1,77,0.006425233644859813,9606,Homo sapiens,"MMP7;MMP9","","R-HSA-2213200"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",2,61,0.00433885767124262,0.33820444680906014,0.33820444680906014,2,22,0.001835781041388518,9606,Homo sapiens,"TGFB1;PRKCA;PRKACA","","R-HSA-2750187;R-HSA-2731078"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",2,62,0.004409986485525286,0.3453290871012722,0.3453290871012722,3,3,2.5033377837116157E-4,9606,Homo sapiens,"GSK3B;GSK3A;EP300","","R-HSA-5250930;R-HSA-5250947;R-HSA-5250938"
R-HSA-187577,"SCF(Skp2)-mediated degradation of p27/p21",2,62,0.004409986485525286,0.3453290871012722,0.3453290871012722,6,7,5.841121495327102E-4,9606,Homo sapiens,"CCND1;SKP2","","R-HSA-187552;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-8848414;R-HSA-187545"
R-HSA-418597,"G alpha (z) signalling events",2,62,0.004409986485525286,0.3453290871012722,0.3453290871012722,3,13,0.0010847797062750334,9606,Homo sapiens,"PRKCD;PRKCA;PRKACA","","R-HSA-8982703;R-HSA-751040;R-HSA-8982709"
R-HSA-372708,"p130Cas linkage to MAPK signaling for integrins",1,22,0.00156483391421865,0.35195717323437514,0.35195717323437514,3,3,2.5033377837116157E-4,9606,Homo sapiens,"SRC","","R-HSA-372693;R-HSA-372705;R-HSA-372697"
R-HSA-416993,"Trafficking of GluR2-containing AMPA receptors",1,23,0.0016359627285013158,0.3646204603304236,0.3646204603304236,2,3,2.5033377837116157E-4,9606,Homo sapiens,"PRKCA;PRKACA","","R-HSA-421007;R-HSA-416639"
R-HSA-4419969,"Depolymerisation of the Nuclear Lamina",1,23,0.0016359627285013158,0.3646204603304236,0.3646204603304236,2,6,5.006675567423231E-4,9606,Homo sapiens,"PRKCA;PRKACA","","R-HSA-5229194;R-HSA-5223304"
R-HSA-2980766,"Nuclear Envelope Breakdown",2,65,0.004623372928373284,0.36654606024187597,0.36654606024187597,3,13,0.0010847797062750334,9606,Homo sapiens,"PLK1;PRKCA;PRKACA","","R-HSA-5229194;R-HSA-5223304;R-HSA-2984226"
R-HSA-3214847,"HATs acetylate histones",3,110,0.00782416957109325,0.3686799332802885,0.3686799332802885,3,15,0.0012516688918558078,9606,Homo sapiens,"ATF2;CREBBP;EP300","","R-HSA-3697008;R-HSA-3662335;R-HSA-3318415"
R-HSA-5693565,"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",2,66,0.00469450174265595,0.373560544162272,0.373560544162272,2,35,0.0029205607476635513,9606,Homo sapiens,"MAPK8;TP53","","R-HSA-5683986;R-HSA-5693609"
R-HSA-5663205,"Infectious disease",12,539,0.03833843089835692,0.3745345332135218,0.3745345332135218,24,330,0.02753671562082777,9606,Homo sapiens,"MAP2K3;MAP2K4;MAP2K1;TGFB1;MAP2K2;SRC;CTNNB1;GRB2;RAC1;MAP2K7;BTRC;MET","","R-HSA-8876262;R-HSA-8876230;R-HSA-5211340;R-HSA-168865;R-HSA-8876258;R-HSA-8876993;R-HSA-5211400;R-HSA-112333;R-HSA-8877003;R-HSA-8875371;R-HSA-180591;R-HSA-5211391;R-HSA-8876246;R-HSA-8876948;R-HSA-5211356;R-HSA-5211387;R-HSA-180599;R-HSA-8876210;R-HSA-8876497;R-HSA-180597;R-HSA-8876240;R-HSA-8876255;R-HSA-200952;R-HSA-180573"
R-HSA-421270,"Cell-cell junction organization",2,67,0.004765630556938616,0.3805435303152268,0.3805435303152268,2,21,0.0017523364485981308,9606,Homo sapiens,"PARD6A;CTNNB1","","R-HSA-419981;R-HSA-419002"
R-HSA-381119,"Unfolded Protein Response (UPR)",4,160,0.011380610285226545,0.3870685812262338,0.3870685812262338,2,95,0.007927236315086782,9606,Homo sapiens,"GSK3A;SHC1","","R-HSA-1791054;R-HSA-1791134"
